customer_id,customer_name,product_id,product_name,sales_amount,quantity,transaction_date
C7151_11,Daniel Russell,P00064,Note,210.3,10,2023-09-14
C8400_6,John Cruz,P00021,Structure,907.0,18,2023-11-11
C3872_7,Robert Perez,P00015,Collection,3855.94,4,2023-01-23
C5641_7,Michael Galloway,P00064,Note,2714.54,5,2024-04-05
C3313_10,Mrs. Brittany Arnold,P00092,Smile,1603.06,6,2025-01-15
C4017_5,Bonnie Armstrong,P00081,Reality,3384.66,10,2024-07-25
C7930_12,Greg Brown,P00014,Information,3657.08,18,2023-11-28
C4646_9,Rachel Duncan,P00028,That,874.33,10,2022-09-16
C2201_6,Chelsea Wagner,P00093,My,3509.93,10,2024-11-01
C8330_13,Nicholas Bowers,P00046,Really,2214.05,12,2023-07-04
C2099_7,Angela Weber,P00006,Each,3192.53,13,2025-02-20
C8911_4,Kevin Nichols,P00077,Research,2024.47,1,2022-07-23
C1358_6,Lisa Williams,P00046,Really,2724.87,10,2024-07-29
C5664_7,Dr. Timothy Murphy,P00073,Research,3108.34,18,2022-06-27
C5988_7,Linda Caldwell,P00034,Quality,4827.33,19,2023-12-28
C5545_9,Emily Cook,P00055,Play,1942.25,7,2022-08-09
C8937_8,Danny Gonzalez,P00022,Fine,557.36,1,2025-01-23
C1669_13,Gregory Wilson,P00052,Car,2505.08,13,2022-06-03
C9638_11,Joseph Coleman,P00040,Maintain,1943.3,17,2023-10-10
C9164_4,Alicia Mcclure,P00076,Several,2137.54,7,2023-01-07
C9815_4,Patrick Peterson,P00066,Never,4989.33,19,2024-04-21
C9249_9,Guy Robinson,P00052,Car,3850.86,11,2023-02-02
C9596_7,Allen Kane,P00018,Hour,3552.38,1,2024-10-21
C8312_5,Paul Ramirez,P00012,Policy,241.94,2,2023-12-25
C4433_7,Jacob Maldonado,P00071,Almost,1904.3,16,2024-02-12
C5723_7,Laurie Roman,P00035,Second,3913.4,8,2023-07-18
C7078_13,John Moses,P00003,Line,3668.97,16,2024-09-18
C5955_16,Victoria Baker,P00016,Drive,4118.75,7,2024-01-14
C7929_6,Steven Horne,P00040,Maintain,1019.59,1,2022-07-13
C8160_9,Bryan Chavez,P00056,Road,2036.99,8,2024-05-31
C2106_5,Frank Parks,P00020,Model,858.22,4,2022-04-29
C5199_6,Wendy Robles,P00028,That,2479.94,1,2024-11-20
C6199_12,Justin Richardson,P00037,Thank,2306.0,1,2022-10-13
C2268_9,Christopher White,P00010,Guy,3680.75,17,2024-09-10
C7126_7,Ms. Karen Mccann,P00008,Until,360.62,2,2024-05-08
C3985_8,Dr. Carmen Carter,P00023,Better,3286.7,1,2023-03-12
C4133_4,Kimberly Baker,P00030,Lose,2766.63,15,2022-12-27
C3357_8,Derek Bates,P00042,First,702.04,1,2023-10-10
C2194_10,Emma Lamb,P00009,Including,83.73,11,2023-06-20
C5713_5,Jennifer House,P00015,Collection,4604.48,4,2023-03-14
C5587_7,Lacey Ibarra,P00061,Sit,505.63,8,2022-11-24
C1842_9,Ian Cunningham,P00006,Each,3275.69,5,2023-04-19
C2226_8,Joel Jackson,P00002,High,1790.61,18,2024-12-02
C9836_10,Pamela Mendoza,P00030,Lose,1297.61,5,2024-11-26
C1794_7,Michael Shepard,P00041,Attorney,2823.15,5,2023-12-04
C9680_6,Jordan Thompson,P00052,Car,968.24,12,2024-01-23
C7116_9,Lindsay Howard,P00098,Practice,1166.91,18,2023-12-10
C7795_6,Matthew Yoder,P00084,Before,826.22,7,2023-10-22
C6826_6,Sergio Gregory,P00068,Treat,1790.82,18,2023-12-29
C6954_8,Nicholas Stanley,P00028,That,386.03,19,2024-12-25
C5016_10,Anthony Mendoza,P00074,City,4414.46,14,2024-10-24
C3912_7,Joseph Barnes,P00044,Table,1867.51,19,2022-06-02
C7763_10,Colton Flores,P00047,Successful,2688.33,5,2025-01-19
C3957_3,Angela Ford,P00008,Until,4258.0,20,2024-05-02
C7463_5,Stacey Doyle,P00048,Who,1790.29,18,2022-11-23
C2150_9,Kelly Cooper,P00010,Guy,468.93,11,2024-11-16
C3956_14,Christian Schmidt,P00027,Half,2865.78,15,2022-12-25
C7443_6,Tanya Jackson,P00038,Choose,2237.2,1,2023-09-02
C3558_9,Phillip Jackson DVM,P00057,Write,269.48,12,2024-10-25
C9899_7,Sarah Andrews,P00052,Car,595.03,16,2023-05-16
C4300_6,Kenneth Hill,P00003,Line,3718.05,12,2023-02-25
C5798_5,Toni Bishop,P00093,My,1605.03,19,2023-03-04
C3557_12,Christopher Kim,P00006,Each,2461.57,19,2023-12-08
C7830_7,Fernando Stevens,P00002,High,3245.98,15,2022-07-25
C7622_10,Justin Phillips,P00005,Tonight,2709.42,2,2023-01-17
C6953_1,Jenny Mitchell,P00095,Can,1769.4,9,2022-08-18
C4585_13,Robin Wallace DDS,P00080,Great,1295.69,13,2024-06-13
C6748_10,Ethan Randall,P00035,Second,2879.69,7,2022-09-02
C4590_6,Roy Rose,P00044,Table,146.5,6,2024-07-07
C8580_10,Ryan Torres,P00085,Friend,909.51,5,2022-11-23
C1072_18,Natasha Riddle,P00003,Line,98.72,13,2022-04-01
C5872_4,Melissa Knapp,P00058,His,1748.54,14,2024-12-04
C3218_7,John Moore,P00047,Successful,4862.08,8,2022-05-27
C1461_11,Jennifer Johnson,P00067,Something,1632.06,1,2024-05-04
C2747_10,Andrew Bennett,P00087,Cost,4696.83,18,2022-03-22
C4540_8,John Schaefer,P00019,White,4407.22,12,2024-05-07
C7319_5,Joshua Mcdonald,P00070,Although,3195.9,10,2022-11-04
C4527_14,Gerald Olsen,P00052,Car,3956.8,11,2022-05-25
C9427_8,Kelly Mullins,P00043,Health,4379.2,16,2023-09-09
C6247_10,David Curry,P00100,Travel,2609.16,16,2024-08-29
C1965_7,Juan Kirk,P00092,Smile,807.52,4,2024-04-27
C8505_6,Michael Robertson,P00046,Really,3655.56,11,2024-11-06
C2058_8,Mr. Nathan Garrett,P00069,Away,3781.77,14,2022-11-13
C9086_7,Christopher Kidd,P00025,Guess,3858.87,17,2022-05-07
C9502_9,Mrs. Elizabeth Smith,P00014,Information,3269.76,18,2022-10-02
C7502_8,Lori Hall,P00024,Deal,2933.15,2,2022-12-16
C9403_5,Susan Thompson,P00058,His,784.85,20,2023-11-14
C2805_9,Lori Green,P00084,Before,821.61,8,2023-06-14
C9174_13,Erica Preston DDS,P00062,Write,2384.64,11,2024-04-21
C8990_4,Joe Walker,P00012,Policy,945.53,14,2023-03-29
C1851_7,Matthew Whitney,P00065,Response,2665.22,8,2023-11-04
C4761_13,Regina Frey,P00063,Per,3345.41,12,2022-11-19
C4771_10,Kelly Daniel,P00062,Write,1075.57,16,2022-05-18
C3582_13,Lisa Clements,P00006,Each,3220.77,1,2024-05-25
C8930_10,Steven Nash,P00074,City,503.75,10,2024-09-03
C5675_10,Jeremy Owens,P00034,Quality,3976.31,10,2025-02-25
C8119_3,Heather Williams,P00095,Can,1669.82,9,2024-01-16
C7707_10,Ian Wood,P00032,From,337.64,15,2022-03-28
C7952_4,Felicia Lopez,P00029,Live,1345.64,7,2024-07-22
C2703_3,Mr. Sergio Contreras,P00056,Road,4583.25,17,2025-02-03
C7561_7,Angela Moody,P00032,From,1837.92,6,2022-12-23
C8402_4,Craig Franco,P00002,High,4466.26,18,2023-03-15
C4097_5,Ms. Courtney Coleman,P00042,First,1742.42,10,2022-07-10
C8786_10,Patricia Stone,P00067,Something,4458.2,9,2023-08-10
C4144_9,Brittany Robinson,P00095,Can,447.35,18,2022-07-31
C7705_2,Christy Singleton,P00047,Successful,2713.71,17,2022-06-28
C2632_8,Joseph Harper,P00038,Choose,3666.25,19,2024-04-15
C7570_8,William Paul,P00010,Guy,2116.16,19,2022-10-23
C8073_7,Lauren Hughes,P00067,Something,1663.21,6,2022-09-30
C3065_12,Sarah Montoya,P00097,Talk,1943.98,10,2024-02-18
C2815_6,Veronica Moran,P00015,Collection,4500.4,2,2023-03-12
C1951_6,Michele Perez,P00062,Write,3670.44,13,2023-06-10
C3806_11,Hannah Compton,P00059,Next,3089.18,9,2024-08-11
C5448_16,Jason Anderson,P00062,Write,3328.51,4,2022-10-05
C3258_8,Donna Roberson,P00031,Present,2092.77,15,2024-05-26
C5757_10,John Bradley,P00052,Car,4920.55,5,2023-06-24
C1756_6,Stephen Sullivan,P00008,Until,4581.96,1,2023-01-10
C1843_6,Caitlin Dawson,P00097,Talk,21.58,2,2023-03-16
C4327_8,Dennis Bishop,P00087,Cost,482.55,9,2022-07-11
C1279_10,Angelica Ferguson,P00063,Per,2131.24,12,2024-02-23
C6047_7,Tiffany Gordon,P00099,Add,623.94,17,2023-02-15
C8636_8,Todd Richard,P00049,Staff,583.89,3,2025-01-25
C4470_5,Anthony Larson,P00069,Away,4473.68,1,2024-08-18
C2968_8,Jacob French,P00021,Structure,4483.47,18,2023-03-20
C6904_11,John Robinson,P00060,Practice,3273.43,15,2023-05-09
C9285_4,Sara Davis,P00049,Staff,3534.41,13,2023-05-07
C8922_5,Amanda Zavala,P00054,Tough,330.26,1,2023-07-23
C5178_7,Jerome Lucas,P00038,Choose,2138.37,3,2024-01-12
C8968_5,Christine Riddle,P00088,East,112.31,16,2024-07-09
C4728_11,Jean Hughes,P00020,Model,3334.74,16,2023-11-25
C9674_12,Mary Lee,P00063,Per,1148.06,18,2025-02-14
C8601_6,Keith Johnson,P00035,Second,1138.67,11,2023-08-11
C8371_4,Nicole Turner,P00080,Great,133.86,5,2023-05-17
C2350_11,James Ferguson,P00007,Store,507.11,9,2024-01-03
C1053_8,Misty Bush,P00079,Physical,4836.77,1,2024-02-18
C4460_6,Jessica Sanchez,P00075,End,2750.96,3,2024-04-09
C6139_6,Richard Olson,P00070,Although,833.7,20,2023-09-05
C9664_10,Alec James,P00089,Mention,40.42,17,2022-12-07
C9549_10,David Evans,P00089,Mention,3591.83,17,2023-01-22
C6705_10,David Mitchell,P00042,First,1304.26,15,2024-04-27
C8437_5,Juan Becker,P00069,Away,4593.47,20,2022-12-28
C8026_5,Julia Golden,P00046,Really,432.96,6,2022-10-04
C7456_14,Christina Lewis,P00053,Course,3632.63,9,2022-12-20
C2124_8,Matthew King,P00037,Thank,3943.26,13,2023-09-18
C2252_10,Anna Hubbard,P00021,Structure,2469.74,19,2022-10-17
C6440_8,Stephanie Adams,P00071,Almost,4217.3,16,2023-09-21
C3812_9,Bobby Bailey,P00054,Tough,1601.71,6,2024-08-09
C3249_6,Karen Moore,P00006,Each,1849.66,8,2024-12-30
C3510_3,Mrs. Heather Griffin,P00001,Require,1833.96,15,2023-04-22
C7374_8,Megan Mccall,P00070,Although,4588.03,18,2023-03-10
C6435_5,Victoria Hughes,P00100,Travel,718.24,4,2023-03-17
C1679_3,Stephen Goodman,P00020,Model,615.15,19,2024-03-16
C1146_10,Elizabeth Myers,P00010,Guy,525.87,16,2024-05-27
C5992_7,Candace Hamilton,P00100,Travel,1597.95,20,2024-04-15
C2116_3,Kayla Carlson,P00036,Stay,2833.42,3,2025-02-26
C6682_9,Jessica Shaw,P00012,Policy,4536.33,2,2024-03-26
C4005_9,Mary Fitzpatrick,P00091,Also,2214.81,2,2024-03-10
C3652_6,Jason Smith,P00077,Research,3170.23,18,2024-12-26
C8841_5,Kelsey Black,P00042,First,3121.14,8,2023-02-19
C9899_8,Marisa Short,P00095,Can,1906.66,2,2024-06-25
C5003_11,Joseph Garcia,P00091,Also,3786.62,7,2023-05-16
C3553_8,Dennis Steele,P00075,End,26.74,6,2024-02-05
C3574_10,Joseph Turner,P00025,Guess,4822.11,4,2024-04-09
C2055_7,Joshua Salinas,P00003,Line,2385.77,18,2024-02-12
C2874_10,Greg King,P00039,Often,1742.94,2,2023-12-04
C5992_8,Rodney Martinez,P00045,Meet,2755.39,6,2024-02-07
C6002_13,Cory Thomas,P00021,Structure,4877.81,10,2023-10-02
C6364_6,Ethan Hill,P00037,Thank,2725.48,19,2024-01-04
C3537_5,Matthew Sexton,P00025,Guess,2374.77,14,2024-08-03
C2569_10,David House,P00025,Guess,2328.46,8,2022-06-20
C4125_5,Manuel Zimmerman,P00041,Attorney,2531.19,8,2022-03-31
C4339_7,Eric Williams,P00011,Often,2032.75,14,2024-07-10
C1460_7,James Gonzales,P00001,Require,3437.87,16,2023-01-17
C5358_8,Alexandra Parrish,P00065,Response,4608.38,18,2024-08-16
C8107_7,James Logan,P00045,Meet,3656.4,20,2025-01-26
C6325_8,Gloria Collins,P00048,Who,3302.51,2,2023-11-23
C5903_10,Michael Barnett,P00084,Before,2497.35,11,2024-12-20
C9718_9,Joseph Bennett,P00001,Require,3345.22,11,2023-03-04
C7616_9,Ann Peterson,P00088,East,1856.95,3,2023-12-07
C9281_7,Kelly Roberts,P00095,Can,4768.53,6,2022-05-12
C6047_8,Willie Vance,P00031,Present,3540.96,13,2024-03-31
C1510_10,Paul Fernandez,P00051,Author,2759.54,14,2024-09-14
C5808_5,Julie Cohen MD,P00086,Expect,2399.31,9,2023-09-18
C9644_4,Shannon Morris,P00072,Director,4528.4,19,2023-08-02
C3633_4,Brandy Clarke,P00021,Structure,1095.64,3,2024-11-15
C8715_10,Gail Smith,P00080,Great,1540.62,18,2022-05-19
C5933_13,Erica Roberson,P00010,Guy,4705.9,5,2023-10-21
C3684_13,Joseph Ortiz,P00047,Successful,48.75,16,2022-07-22
C3715_3,Catherine Kirby,P00063,Per,2169.23,17,2023-04-03
C1837_6,Andrew Mueller,P00097,Talk,4168.56,7,2024-07-30
C4522_9,Frank Randall,P00066,Never,2649.19,7,2022-12-25
C7100_6,Jason Gentry,P00049,Staff,4269.51,12,2025-01-02
C2659_8,Andrew Simmons,P00011,Often,910.31,2,2023-01-03
C5811_9,Jordan Burns,P00071,Almost,1500.24,17,2023-06-01
C9145_3,Howard Hanson,P00038,Choose,4344.32,13,2024-08-11
C4375_9,Brittany Osborne,P00090,Summer,3977.04,10,2024-04-11
C6651_7,Jared Lawrence,P00059,Next,2897.46,19,2023-12-10
C3442_8,John Williams,P00072,Director,3368.28,18,2022-10-18
C9199_7,Alexander Jennings,P00061,Sit,2998.69,17,2022-08-20
C4982_13,Aaron Wolf,P00068,Treat,1249.47,9,2022-10-02
C8637_3,Stacey Collins,P00012,Policy,4903.26,9,2025-02-17
C4366_7,Justin Jenkins,P00016,Drive,382.31,15,2024-05-12
C3812_10,Aimee Johnson,P00072,Director,3914.85,9,2024-07-02
C3694_1,Andre Reyes,P00065,Response,2020.11,18,2024-05-31
C3352_10,Maria Hartman,P00065,Response,4720.51,9,2023-04-21
C3837_7,David Lee,P00022,Fine,2542.49,13,2025-02-24
C6473_11,Linda Patterson,P00006,Each,3683.34,4,2022-12-12
C9068_12,Vanessa Willis,P00007,Store,4838.63,15,2022-09-22
C3352_11,Anthony Thomas,P00091,Also,3322.2,9,2023-12-26
C7895_7,Joseph Robinson,P00090,Summer,3071.41,9,2023-02-02
C2665_8,Kirsten King,P00040,Maintain,518.25,15,2024-12-16
C3796_10,Catherine Montes,P00059,Next,2774.25,13,2024-06-09
C9685_10,Lorraine Riddle,P00014,Information,371.15,6,2024-02-21
C8278_4,Mark Howard,P00073,Research,3572.81,1,2023-02-23
C3588_9,Steven Ho,P00064,Note,2011.25,2,2025-03-05
C9632_10,James Perkins,P00053,Course,2054.43,17,2024-03-06
C4645_5,Ryan Cook,P00062,Write,4507.34,18,2022-11-28
C6438_15,Alexis Zuniga,P00081,Reality,530.78,5,2023-06-19
C8081_6,Ashley Peterson,P00054,Tough,4999.45,19,2023-11-24
C2545_8,Austin Gonzales,P00004,Claim,2736.36,7,2023-07-22
C2057_11,Emily Clark,P00015,Collection,3262.38,9,2025-02-28
C3084_7,Michael Norman,P00091,Also,2197.61,1,2022-09-26
C9306_8,Joshua Scott,P00093,My,2380.59,20,2024-11-30
C9516_10,Nicole Jordan,P00046,Really,760.03,15,2024-10-17
C9143_3,Beth Smith,P00030,Lose,2024.83,15,2024-06-05
C2058_9,Danielle Frank,P00018,Hour,194.88,12,2022-09-28
C1782_9,Kathryn Ryan,P00094,Fund,2495.29,7,2024-12-01
C2480_4,Brandy Orozco,P00046,Really,4452.84,13,2024-08-20
C3980_6,Colleen Ross,P00036,Stay,1849.53,18,2025-01-28
C1736_11,Mary Rodriguez,P00074,City,3086.73,15,2023-08-25
C6659_8,Jenna Haynes,P00006,Each,4888.58,1,2023-12-04
C9483_9,Gabriela Molina,P00056,Road,2503.72,10,2024-02-01
C5747_8,Justin Webb,P00058,His,2297.85,12,2025-02-19
C7949_6,Evelyn King,P00029,Live,4246.36,5,2023-12-25
C8046_8,Raymond Rodriguez,P00054,Tough,1634.65,8,2024-05-26
C6752_9,Wendy Bernard,P00086,Expect,544.23,4,2024-07-24
C4688_10,Michelle Harding,P00083,Per,3064.92,9,2023-01-12
C8121_10,Benjamin Perez,P00023,Better,4914.36,19,2023-10-28
C4038_10,Victoria Soto,P00009,Including,3284.0,2,2024-08-30
C8439_9,Brandon Lopez Jr.,P00061,Sit,3219.24,16,2025-02-15
C4933_7,Matthew Williams,P00083,Per,2160.56,11,2024-11-26
C3672_12,Luis Green,P00061,Sit,305.59,14,2025-02-05
C7270_8,Tammy Singh,P00013,Environmental,1886.75,4,2024-12-20
C1777_13,Christina Smith,P00081,Reality,2729.56,20,2022-10-03
C7615_5,Kelly Brown,P00032,From,4248.28,3,2023-03-12
C9796_6,Patricia Dalton,P00063,Per,1090.97,17,2024-05-31
C4960_8,Dylan Hull,P00009,Including,2606.94,19,2023-02-15
C8403_9,Jessica Stewart,P00038,Choose,430.55,18,2024-12-03
C1435_6,Brenda Wilson,P00099,Add,2621.59,1,2024-08-16
C7866_5,Nicole Davis,P00065,Response,3813.79,12,2023-08-06
C4214_6,Brianna Green,P00091,Also,1411.02,6,2024-07-06
C9141_15,Tina Snyder,P00044,Table,3728.52,14,2025-01-29
C6449_10,Tonya Turner,P00092,Smile,3967.27,16,2022-05-23
C8021_12,Brooke Richardson,P00053,Course,3180.45,12,2024-01-19
C2229_7,Karla Stewart,P00012,Policy,1475.95,15,2024-02-20
C2544_5,Lori Perry,P00058,His,3796.16,20,2023-02-26
C5671_5,Renee Ruiz,P00003,Line,4833.33,3,2023-08-11
C2667_9,Michael Wright,P00084,Before,3669.19,5,2023-12-30
C2191_7,Kristin Watson,P00041,Attorney,3588.28,19,2023-03-28
C6731_9,Suzanne Harris,P00053,Course,2654.63,4,2022-07-01
C6563_6,Jason Adams,P00028,That,1792.02,14,2022-08-28
C8444_12,Samantha Thomas,P00057,Write,628.69,12,2024-04-10
C9745_9,Nicole James,P00007,Store,1738.43,13,2023-03-15
C4228_5,Aaron Stout,P00089,Mention,4482.2,14,2023-10-11
C8407_9,Jason Rubio,P00007,Store,1410.58,4,2022-07-21
C8039_8,Joseph Hughes,P00025,Guess,3261.75,4,2023-03-17
C2720_13,Abigail Snow,P00055,Play,3587.61,4,2022-08-11
C3861_7,Charles Fletcher,P00022,Fine,4079.52,20,2023-05-18
C7411_6,Christopher Cline,P00096,Bad,4722.84,6,2023-10-26
C7692_8,Cathy Hendrix MD,P00044,Table,63.36,16,2024-02-20
C2143_10,Nathaniel Mitchell,P00073,Research,2820.48,10,2022-11-01
C2579_4,Natasha Vasquez,P00054,Tough,975.32,10,2025-03-15
C5358_9,William Richards,P00051,Author,3342.13,5,2024-08-09
C4407_8,Tracey Hawkins,P00067,Something,2328.12,7,2023-09-11
C9655_10,Kristen Tran,P00096,Bad,3315.49,3,2023-10-25
C6438_16,Ryan Ortiz,P00059,Next,1930.47,8,2022-09-03
C1894_10,Karina Bauer,P00059,Next,1368.66,5,2022-05-21
C9816_11,Patricia King,P00071,Almost,2404.22,19,2023-02-25
C8603_9,Dakota Valencia,P00061,Sit,1501.53,5,2024-05-06
C4147_9,Brandy Wells,P00098,Practice,3876.79,19,2022-12-09
C7600_5,Felicia Duke,P00002,High,4894.02,9,2022-10-20
C3311_11,David Ball,P00034,Quality,1529.11,19,2022-05-20
C9350_3,Tammy Wilson,P00010,Guy,1168.14,17,2023-09-22
C5695_6,Todd Strong,P00045,Meet,333.38,11,2022-10-01
C9834_10,Timothy Perez,P00083,Per,469.4,7,2023-12-10
C3526_6,Scott Dunn,P00066,Never,4870.95,13,2023-12-08
C3478_9,James Newton,P00059,Next,210.19,11,2023-07-02
C8551_6,Amber Ward,P00037,Thank,53.07,15,2023-11-16
C3652_7,Valerie Raymond,P00068,Treat,1853.81,14,2023-06-27
C1191_12,Kari Costa,P00013,Environmental,3617.03,20,2023-08-02
C5194_10,Richard Bean,P00012,Policy,2958.84,1,2024-05-06
C3327_9,Willie Torres,P00077,Research,3422.83,4,2022-07-06
C5036_7,Amy Burch,P00096,Bad,2647.46,15,2023-05-31
C5907_9,Joseph Delgado,P00059,Next,1035.9,13,2023-07-14
C3540_8,Jesse Contreras,P00015,Collection,1003.92,3,2024-10-31
C9071_5,Jason Walker,P00100,Travel,2150.97,12,2023-01-24
C9445_7,Gina Ray,P00052,Car,3542.66,7,2023-05-31
C7052_6,Elizabeth Hernandez,P00067,Something,4368.88,13,2024-12-27
C5410_11,Brenda Cox,P00060,Practice,1897.01,20,2024-01-20
C4312_12,Benjamin Harmon,P00070,Although,554.34,10,2022-11-01
C4613_4,Katie White,P00052,Car,2790.27,4,2023-10-18
C8905_6,Kenneth Pena,P00038,Choose,1347.78,15,2024-01-19
C4261_12,Krystal Eaton,P00087,Cost,4812.84,18,2024-01-22
C9272_4,Paul Peterson,P00041,Attorney,3238.69,11,2024-12-23
C3481_9,Abigail Nixon,P00016,Drive,1826.86,17,2024-08-27
C9789_6,Todd Avila,P00025,Guess,3717.37,12,2024-10-16
C6565_9,Maria Jacobs,P00075,End,3506.15,3,2023-06-13
C6265_7,Cynthia Harrington,P00016,Drive,580.36,7,2024-01-25
C6302_6,Timothy Johnson,P00008,Until,450.04,5,2024-10-28
C6156_5,Michael Gonzalez,P00061,Sit,668.85,7,2022-06-11
C3083_7,Kyle Anderson,P00043,Health,2094.36,20,2023-09-10
C7393_7,Stephen Willis,P00026,Civil,4730.82,16,2023-01-21
C9600_13,Luis Pena,P00046,Really,1894.05,13,2022-04-08
C9189_10,Brian Crawford,P00059,Next,1003.48,4,2022-11-18
C6259_6,Angela Castro,P00058,His,4017.46,12,2022-04-06
C1209_10,Abigail Green,P00019,White,2145.8,5,2023-06-13
C1903_4,Scott Santiago,P00094,Fund,2069.22,17,2023-11-17
C1415_10,Jorge Mitchell,P00079,Physical,758.13,3,2023-07-11
C3646_8,Albert Phillips,P00044,Table,3127.01,15,2022-08-04
C3203_9,Martin Lewis,P00053,Course,1941.16,8,2023-03-12
C2209_8,Travis Martin,P00003,Line,1656.09,17,2024-05-08
C8542_10,Mrs. Bethany Henson,P00038,Choose,1137.48,14,2025-03-06
C6604_8,Janet Smith,P00064,Note,3889.77,8,2022-06-17
C1117_5,Mr. Terry Tran,P00005,Tonight,1387.27,7,2023-07-24
C2351_10,Tanya Mason,P00055,Play,3956.44,7,2023-02-25
C3212_4,Michael Barnes,P00088,East,1012.33,20,2023-06-18
C7793_9,Christine Harris,P00100,Travel,1673.52,5,2023-09-28
C6025_4,Angela Marshall,P00085,Friend,871.09,1,2023-11-16
C9948_8,Rhonda Baker,P00064,Note,1254.08,13,2023-10-15
C3391_6,Heidi Acosta,P00017,House,3081.54,17,2023-11-01
C8282_6,Jill Rios,P00078,Step,4305.33,10,2024-08-26
C6336_5,Kaitlyn Bruce,P00069,Away,2916.87,19,2024-09-29
C5105_10,John Fox,P00039,Often,2109.95,12,2023-12-03
C3874_7,Gary Chambers,P00015,Collection,188.99,11,2022-05-10
C1934_9,Elijah Wilson,P00078,Step,4389.47,8,2023-02-21
C1401_13,Rebecca Peterson,P00006,Each,2579.85,18,2024-04-12
C6199_13,Jacob Jenkins,P00042,First,1610.78,18,2024-07-05
C4053_5,Lisa Nunez,P00033,Sell,4532.0,7,2024-12-15
C7767_3,Zachary Vazquez,P00028,That,2367.67,7,2022-11-19
C5712_13,Julie Knox,P00024,Deal,2061.88,6,2023-12-23
C8104_5,Ernest Gonzalez,P00073,Research,4692.61,15,2022-03-22
C2687_12,Karen Banks,P00021,Structure,1696.91,18,2024-09-01
C1694_8,Julia Davis,P00011,Often,1527.46,5,2022-04-11
C4710_9,Michael Pratt,P00050,Often,2303.41,11,2023-06-25
C1713_10,Christina Murray,P00074,City,4078.32,15,2022-08-04
C3277_12,Katherine Beck,P00017,House,4773.9,1,2025-01-06
C8594_9,Denise Jones,P00100,Travel,898.6,5,2025-02-25
C7451_7,Heather Martinez,P00007,Store,1430.08,16,2023-10-25
C4589_6,Leslie Hunter,P00093,My,940.2,15,2025-01-21
C4981_13,Sara Hanna,P00011,Often,2892.96,13,2023-06-16
C1894_11,Scott Simpson,P00052,Car,4504.6,1,2022-03-28
C7288_5,Adriana Clark,P00049,Staff,1542.15,15,2024-03-08
C8770_6,Zachary Richardson,P00018,Hour,4246.22,18,2024-10-29
C6079_6,Shawn Lowe,P00092,Smile,844.98,16,2024-08-11
C3271_10,Matthew Kirk,P00047,Successful,3070.94,10,2023-10-16
C9153_8,Jessica Johnson,P00076,Several,2537.07,18,2023-02-01
C5387_10,Nathan Hall,P00038,Choose,312.37,11,2024-05-11
C1775_5,Kristy Miller,P00012,Policy,2309.76,12,2023-12-08
C5535_6,Jeffery Osborne,P00084,Before,3536.77,2,2024-06-06
C2613_6,Angela Gibson,P00086,Expect,1667.02,3,2023-07-19
C4076_11,John Salazar,P00068,Treat,2070.15,17,2022-06-06
C2075_10,Patricia Berger,P00072,Director,1006.48,8,2022-05-19
C6667_2,Sherri Wood,P00050,Often,3618.84,19,2025-02-27
C9046_8,Anna Johnson MD,P00077,Research,4678.35,5,2023-05-31
C1156_6,Sarah Willis,P00022,Fine,1720.13,13,2023-09-05
C9803_14,Susan Evans,P00021,Structure,1068.98,7,2023-06-27
C4138_8,Kenneth Johnson,P00009,Including,4909.82,14,2023-01-03
C9753_13,Dawn Obrien,P00067,Something,4639.21,14,2023-06-18
C1521_14,Emily Weiss,P00028,That,1879.21,20,2022-09-02
C4708_5,Jeremy Morgan DVM,P00074,City,4134.39,6,2022-08-09
C1754_3,Courtney Price,P00053,Course,3255.36,7,2024-08-13
C2503_9,Michele Harrison,P00099,Add,4084.0,3,2024-05-20
C5739_8,Daniel Thompson,P00041,Attorney,2683.38,2,2024-10-20
C4492_6,Jasmin Neal,P00045,Meet,3968.86,3,2022-08-12
C6466_5,Nancy Butler,P00001,Require,2298.77,14,2022-09-26
C6556_9,Lisa Crosby,P00053,Course,2125.61,2,2024-07-18
C4567_11,Christine Keller,P00089,Mention,2862.2,4,2025-02-25
C4873_7,Theresa Gill,P00091,Also,3894.01,16,2024-08-11
C7475_5,Joseph Alvarado,P00090,Summer,1466.25,10,2022-03-29
C8341_10,Isaac Green,P00088,East,1497.26,5,2022-05-29
C2985_4,Michael Cooper,P00042,First,1652.08,13,2025-02-19
C5416_9,Stephen Russell,P00008,Until,4370.87,11,2023-10-26
C5642_10,Ashley Rasmussen,P00056,Road,2544.91,7,2024-10-18
C6922_3,Jeremy Mckenzie,P00014,Information,4977.03,16,2024-12-30
C1067_8,Sierra Maynard,P00003,Line,4991.36,20,2024-11-07
C5988_8,Stephanie Williams DDS,P00097,Talk,865.54,20,2024-05-03
C2458_4,Andrea Walsh,P00025,Guess,3609.14,1,2023-11-28
C9831_15,Tom Benson,P00037,Thank,1166.32,2,2024-10-24
C3965_6,Rachel Lopez,P00004,Claim,4125.92,14,2023-06-25
C6072_8,Alyssa Acosta,P00007,Store,4156.26,2,2024-07-24
C9043_10,Kendra Williams,P00012,Policy,403.3,1,2023-01-01
C5554_11,Jacqueline Page,P00069,Away,2201.9,1,2023-06-13
C4208_5,Joshua Smith,P00080,Great,1203.27,4,2023-08-20
